UFID|UF_SECURITY_FLG|UF_PROTECT_FLG|UF_PUBLISH_FLG
80096133|N|N|Y
80096142|N|N|Y
80096144|N|N|Y
80096320|N|N|N
80096351|N|N|Y
80096380|N|N|Y
80096521|N|N|N
80096674|N|N|Y
80096887|N|N|Y
80096909|N|N|Y
80096931|N|N|Y
80096941|N|N|N
80097110|N|N|N
80097200|N|N|Y
80097215|N|N|Y
80097227|N|N|Y
80097361|N|N|N
80097370|N|N|N
80097510|N|N|N
80097610|N|N|N
80097630|N|N|Y
80097700|N|N|N
80097703|N|N|N
80097740|N|N|N
80097756|N|N|Y
80097781|N|N|N
80097790|N|N|N
80097800|N|N|Y
80097940|N|N|N
80097985|N|N|Y
80098104|N|N|Y
80098130|N|N|N
80098174|N|N|Y
80098201|N|N|N
80098297|N|N|Y
80098330|N|N|N
80098373|N|N|Y
80098400|N|N|N
80098460|N|N|N
80098621|N|N|N
80098660|N|N|N
80098820|N|N|N
80098838|N|N|Y
80098890|N|N|N
80098920|N|N|Y
80098930|N|N|N
80098979|N|N|Y
80098990|N|N|N
80099040|N|N|N
80099041|N|N|N
80099116|N|N|Y
80099130|N|N|Y
80099200|N|N|Y
80099260|N|N|N
80099281|N|N|N
80099298|N|N|Y
80099379|N|N|Y
80099441|N|N|Y
80099461|N|N|N
80099560|N|N|N
80099645|N|N|N
80099859|N|N|Y
80099881|N|N|N
80099920|N|N|Y
80100070|N|N|N
80100135|N|N|Y
80100190|N|N|N
80100200|N|N|Y
80100270|N|N|Y
80100301|N|N|N
80100406|N|N|Y
80100439|N|N|Y
80100461|N|N|Y
80100550|N|N|N
80100558|N|N|Y
80100602|N|N|Y
80100660|N|N|N
80100721|N|N|N
80100813|N|N|Y
80100814|N|N|Y
80100859|N|N|N
80100860|N|N|N
80100920|N|N|N
80101002|N|N|Y
80101067|N|N|Y
80101074|N|N|Y
80101093|N|N|Y
80101104|N|N|Y
80101110|N|N|Y
80101141|N|N|N
80101153|N|N|Y
80101161|N|N|Y
80101170|N|N|N
80101178|N|N|Y
80101179|N|N|Y
80101193|N|N|Y
80101239|N|N|Y
80101248|N|N|Y
80101260|N|N|N
80101280|N|N|N
80101345|N|N|Y
80101490|N|N|N
80101517|N|N|Y
80101530|N|N|N
80101541|N|N|Y
80101543|N|N|Y
80101544|N|N|Y
80101550|N|N|N
80101561|N|N|N
80101611|N|N|Y
80101620|N|N|Y
80101738|N|N|Y
80101860|N|N|N
80101880|N|N|N
80101914|N|N|Y
80101919|N|N|Y
80101920|N|N|N
80101923|N|N|Y
80101931|N|N|Y
80101946|N|N|Y
80101973|N|N|Y
80101981|N|N|N
80101985|N|N|N
80102084|N|N|Y
80102088|N|N|Y
80102120|N|N|N
80102130|N|N|N
80102149|N|N|Y
80102196|N|N|Y
80102340|N|N|N
80102401|N|N|N
80102437|N|N|N
80102469|N|N|Y
80102470|N|N|N
80102489|N|N|Y
80102535|N|N|Y
80102625|N|N|Y
80102636|N|N|N
80102692|N|N|Y
80102821|N|N|N
80102831|N|N|Y
80102846|N|N|Y
80102946|N|N|Y
80102973|N|N|Y
80103087|N|N|Y
80103166|N|N|Y
80103178|N|N|Y
80103183|N|N|Y
80103241|N|N|N
80103310|N|N|N
80103440|N|N|N
80103500|N|N|N
80103510|N|N|N
80103574|N|N|Y
80103580|N|N|N
80103641|N|N|Y
80103661|N|N|N
80103690|N|N|Y
80103707|N|N|Y
80103889|N|N|Y
80103991|N|N|Y
80104015|N|N|N
80104019|N|N|Y
80104081|N|N|N
80104103|N|N|Y
80104115|N|N|N
80104162|N|N|Y
80104230|N|N|N
80104248|N|N|Y
80104290|N|N|N
80104303|N|N|Y
80104317|N|N|Y
80104358|N|N|Y
80104370|N|N|N
80104387|N|N|Y
80104479|N|N|Y
80104480|N|N|Y
80104501|N|N|N
80104600|N|N|N
80104670|N|N|N
80104750|N|N|Y
80104789|N|N|Y
80104830|N|N|N
80104860|N|N|N
80104920|N|N|N
80104921|N|N|N
80104936|N|N|N
80104949|N|N|Y
80105003|N|N|Y
80105060|N|N|N
80105113|N|N|Y
80105229|N|N|N
80105300|N|N|N
80105329|N|N|Y
80105330|N|N|Y
80105341|N|N|N
80105442|N|N|Y
80105550|N|N|N
80105593|N|N|N
80105601|N|N|Y
80105613|N|N|Y
80105685|N|N|Y
80105760|N|N|Y
80105761|N|N|N
80105780|N|N|N
80105801|N|N|N
80105803|N|N|Y
80105871|N|N|Y
80105960|N|N|N
80105997|N|N|Y
80106050|N|N|N
80106063|N|N|Y
80106130|N|N|N
80106170|N|N|N
80106181|N|N|N
80106186|N|N|Y
80106310|N|N|N
80106329|N|N|Y
80106412|N|N|Y
80106536|N|N|Y
80106546|N|N|Y
80106550|N|N|Y
80106560|N|N|N
80106601|N|N|N
80106720|N|N|N
80106750|N|N|N
80106773|N|N|Y
80106855|N|N|Y
80106871|N|N|Y
80106909|N|N|Y
80106939|N|N|N
80106953|N|N|Y
80106980|N|N|N
80107020|N|N|N
80107021|N|N|N
80107046|N|N|Y
80107118|N|N|Y
80107138|N|N|Y
80107160|N|N|N
80107171|N|N|N
80107176|N|N|Y
80107220|N|N|Y
80107289|N|N|Y
80107310|N|N|N
80107350|N|N|Y
80107400|N|N|N
80107421|N|N|N
80107441|N|N|N
80107494|N|N|Y
80107640|N|N|N
80107658|N|N|Y
80107710|N|N|N
80107769|N|N|Y
80107861|N|N|N
80107917|N|N|Y
80107928|N|N|Y
80107930|N|N|N
80107971|N|N|Y
80108030|N|Y|N
80108032|N|N|Y
80108035|N|N|Y
80108111|N|N|Y
80108127|N|N|Y
80108149|N|N|Y
80108200|N|N|N
80108281|N|N|N
80108300|N|N|N
80108314|N|N|Y
80108360|N|N|Y
80108410|N|N|N
80108504|N|N|Y
80108576|N|N|Y
80108651|N|N|Y
80108700|N|N|N
80108701|N|N|N
80108749|N|N|N
80108775|N|N|Y
80108870|N|N|N
80108905|N|N|Y
80108934|N|N|Y
80108985|N|N|Y
80109073|N|N|Y
80109117|N|N|Y
80109121|N|N|N
80109135|N|N|Y
80109160|N|N|N
80109260|N|N|N
80109270|N|N|N
80109300|N|N|N
80109313|N|N|Y
80109438|N|N|Y
80109518|N|N|Y
80109541|N|N|N
80109640|N|N|Y
80109651|N|N|Y
80109658|N|N|Y
80109661|N|N|Y
80109700|N|N|N
80109731|N|N|Y
80109770|N|N|N
80109846|N|N|Y
80109851|N|N|Y
80109961|N|N|N
80109978|N|N|Y
80110010|N|N|N
80110033|N|N|Y
80110047|N|N|Y
80110056|N|N|Y
80110124|N|N|Y
80110161|N|N|Y
80110171|N|N|Y
80110173|N|N|Y
80110176|N|N|Y
80110181|N|N|Y
80110188|N|N|Y
80110194|N|N|Y
80110199|N|N|Y
80110200|N|N|N
80110235|N|N|Y
80110261|N|N|Y
80110327|N|N|N
80110361|N|N|Y
80110381|N|N|N
80110384|N|N|Y
80110400|N|N|Y
80110551|N|N|Y
80110559|N|N|Y
80110590|N|N|N
80110618|N|N|Y
80110738|N|N|Y
80110740|N|N|Y
80110789|N|N|Y
80110801|N|N|N
80110908|N|N|Y
80111004|N|N|Y
80111050|N|N|N
80111100|N|N|Y
80111101|N|N|N
80111121|N|N|Y
80111133|N|N|Y
80111139|N|N|Y
80111150|N|N|N
80111157|N|N|Y
80111165|N|N|Y
80111221|N|N|N
80111242|N|N|Y
80111266|N|N|Y
80111281|N|N|Y
80111300|N|N|N
80111309|N|N|Y
80111321|N|N|Y
80111331|N|N|N
80111340|N|N|Y
80111343|N|N|Y
80111353|N|N|Y
80111363|N|N|Y
80111371|N|N|Y
80111420|N|N|N
80111480|N|N|N
80111482|N|N|Y
80111566|N|N|Y
80111568|N|N|Y
80111601|N|N|Y
80111609|N|N|Y
80111638|N|N|Y
80111641|N|N|N
80111723|N|N|Y
80111747|N|N|Y
80111763|N|N|Y
80111789|N|N|Y
80111822|N|N|Y
80111824|N|N|Y
80111893|N|N|Y
80111901|N|N|Y
80111905|N|N|N
80111908|N|N|Y
80111911|N|N|N
80111982|N|N|N
80112061|N|N|N
80112078|N|N|Y
80112105|N|N|Y
80112141|N|N|N
80112145|N|N|N
80112154|N|N|Y
80112161|N|N|Y
80112163|N|N|Y
80112180|N|N|N
80112191|N|N|Y
80112192|N|N|Y
80112305|N|N|Y
80112313|N|N|Y
80112322|N|N|Y
80112329|N|N|Y
80112363|N|N|Y
80112379|N|N|Y
80112405|N|N|Y
80112421|N|N|Y
80112478|N|N|Y
80112481|N|N|N
80112490|N|N|Y
80112500|N|N|N
80112534|N|N|Y
80112584|N|N|Y
80112596|N|N|Y
80112630|N|N|N
80112664|N|N|N
80112683|N|N|Y
80112699|N|N|Y
80112810|N|N|N
80112813|N|N|Y
80112901|N|N|N
80112904|N|N|Y
80113005|N|N|N
80113101|N|N|Y
80113109|N|N|Y
80113110|N|N|N
80113116|N|N|Y
80113121|N|N|Y
80113128|N|N|Y
80113133|N|N|Y
80113140|N|N|N
80113153|N|N|Y
80113160|N|N|Y
80113171|N|N|Y
80113172|N|N|Y
80113173|N|N|N
80113189|N|N|Y
80113190|N|N|Y
80113195|N|N|Y
80113196|N|N|Y
80113233|N|N|Y
80113265|N|N|Y
80113321|N|N|N
80113340|N|N|N
80113375|N|N|Y
80113445|N|N|Y
80113450|N|N|Y
80113471|N|N|N
80113483|N|N|N
80113554|N|N|Y
80113575|N|N|Y
80113696|N|N|Y
80113741|N|N|N
80113750|N|N|Y
80113760|N|N|N
80113801|N|N|Y
80113823|N|N|N
80113869|N|N|Y
80113880|N|N|N
80113882|N|N|Y
80113915|N|N|Y
80113918|N|N|N
80113925|N|N|N
80113931|N|N|Y
80113936|N|N|Y
80113942|N|N|Y
80113976|N|N|Y
80113986|N|N|Y
80113991|N|N|Y
80114000|N|N|N
80114071|N|N|Y
80114111|N|N|Y
80114115|N|N|Y
80114116|N|N|N
80114139|N|N|Y
80114161|N|N|N
80114174|N|N|Y
80114184|N|N|Y
80114220|N|N|N
80114240|N|N|Y
80114294|N|N|Y
80114301|N|N|Y
80114335|N|N|Y
80114372|N|N|Y
80114376|N|N|Y
80114383|N|N|Y
80114391|N|N|Y
80114395|N|N|Y
80114400|N|N|N
80114415|N|N|Y
80114435|N|N|N
80114444|N|N|Y
80114460|N|N|N
80114470|N|N|N
80114527|N|N|Y
80114581|N|N|N
80114641|N|N|N
80114660|N|N|N
80114719|N|N|Y
80114820|N|N|N
80114954|N|N|Y
80114961|N|N|Y
80114974|N|N|Y
80114987|N|N|Y
80114998|N|N|Y
80115001|N|N|N
80115061|N|N|N
80115068|N|N|Y
80115117|N|N|N
80115141|N|N|Y
80115170|N|N|N
80115186|N|N|Y
80115230|N|N|N
80115267|N|N|Y
80115277|N|N|Y
80115282|N|N|Y
80115310|N|N|Y
80115321|N|N|Y
80115329|N|N|Y
80115340|N|N|N
80115359|N|N|N
80115390|N|N|N
80115400|N|N|N
80115420|N|N|N
80115421|N|N|N
80115450|N|N|N
80115462|N|N|Y
80115533|N|N|Y
80115536|N|N|N
80115541|N|N|N
80115609|N|N|Y
80115713|N|N|Y
80115830|N|N|N
80115841|N|N|N
80115896|N|N|Y
80115922|N|N|Y
80115940|N|N|Y
80115946|N|N|Y
80115960|N|N|N
80115963|N|N|Y
80115975|N|N|Y
80116068|N|N|Y
80116093|N|N|N
80116115|N|N|Y
80116150|N|N|Y
80116164|N|N|Y
80116205|N|N|Y
80116230|N|N|N
80116261|N|N|N
80116310|N|N|Y
80116340|N|N|Y
80116351|N|N|Y
80116370|N|N|N
80116381|N|N|N
80116388|N|N|Y
80116413|N|N|Y
80116500|N|N|N
80116600|N|N|N
80116639|N|N|N
80116681|N|N|N
80116685|N|N|Y
80116691|N|N|Y
80116799|N|N|Y
80116891|N|N|Y
80116916|N|N|Y
80116948|N|N|Y
80117031|N|N|Y
80117101|N|N|N
80117139|N|N|Y
80117146|N|N|N
80117170|N|N|Y
80117175|N|N|Y
80117202|N|N|N
80117213|N|N|Y
80117223|N|N|Y
80117232|N|N|Y
80117250|N|N|N
80117382|N|N|Y
80117391|N|N|N
80117392|N|N|Y
80117521|N|N|N
80117691|N|N|Y
80117710|N|N|N
80117760|N|N|Y
80117773|N|N|Y
80117801|N|N|Y
80117912|N|N|Y
80117941|N|N|N
80118050|N|N|N
80118051|N|N|Y
80118060|N|N|N
80118100|N|N|N
80118115|N|N|Y
80118153|N|N|Y
80118158|N|N|Y
80118171|N|N|Y
80118181|N|N|Y
80118197|N|N|Y
80118200|N|N|N
80118209|N|N|N
80118217|N|N|N
80118288|N|N|Y
80118314|N|N|Y
80118330|N|N|Y
80118340|N|N|N
80118361|N|N|N
80118371|N|N|Y
80118373|N|N|Y
80118390|N|N|Y
80118391|N|N|Y
80118434|N|N|Y
80118450|N|N|Y
80118511|N|N|Y
80118520|N|N|N
80118570|N|N|N
80118685|N|N|Y
80118728|N|N|Y
80118748|N|N|Y
80118753|N|N|Y
80118756|N|N|Y
80118781|N|N|N
80118795|N|N|Y
80118836|N|N|Y
80118855|N|N|Y
80118881|N|N|Y
80118891|N|N|Y
80118910|N|N|N
80118916|N|N|N
80118943|N|N|N
80118951|N|N|N
80118964|N|N|Y
80118980|N|N|Y
80118990|N|N|N
80118994|N|N|Y
80119021|N|N|Y
80119098|N|N|Y
80119103|N|N|Y
80119115|N|N|Y
80119133|N|N|Y
80119148|N|N|N
80119161|N|N|N
80119168|N|N|Y
80119172|N|N|N
80119177|N|N|Y
80119181|N|N|Y
80119189|N|N|Y
80119201|N|N|N
80119309|N|N|Y
80119317|N|N|Y
80119320|N|N|N
80119353|N|N|Y
80119396|N|N|Y
80119420|N|N|N
80119436|N|N|Y
80119470|N|N|N
80119491|N|N|Y
80119621|N|N|N
80119633|N|N|N
80119634|N|N|Y
80119653|N|N|Y
80119671|N|N|Y
80119689|N|N|Y
80119697|N|N|Y
80119702|N|N|Y
80119710|N|N|N
80119721|N|N|Y
80119738|N|N|Y
80119750|N|N|N
80119764|N|N|Y
80119795|N|N|N
80119880|N|N|N
80119920|N|N|Y
80119937|N|N|Y
80119949|N|N|Y
80119967|N|N|Y
80119979|N|N|N
80119980|N|N|N
80119982|N|N|Y
80120041|N|N|N
80120113|N|N|Y
80120117|N|N|Y
80120142|N|N|Y
80120171|N|N|Y
80120310|N|N|N
80120340|N|N|N
80120430|N|N|Y
80120461|N|N|N
80120478|N|N|Y
80120480|N|N|N
80120544|N|N|Y
80120590|N|N|N
80120663|N|N|Y
80120720|N|N|N
80120760|N|N|N
80120770|N|N|N
80120860|N|N|N
80120881|N|N|N
80120910|N|N|N
80120941|N|N|Y
80120953|N|N|Y
80120969|N|N|Y
80120984|N|N|Y
80121019|N|N|Y
80121101|N|N|Y
80121107|N|N|Y
80121130|N|N|N
80121163|N|N|N
80121170|N|N|Y
80121195|N|N|N
80121199|N|N|Y
80121200|N|N|Y
80121209|N|N|Y
80121216|N|N|Y
80121240|N|N|N
80121301|N|N|N
80121313|N|N|Y
80121315|N|N|Y
80121373|N|N|N
80121374|N|N|Y
80121380|N|N|Y
80121382|N|N|Y
80121406|N|N|Y
80121430|N|N|N
80121458|N|N|Y
80121520|N|N|N
80121534|N|N|Y
80121560|N|N|Y
80121621|N|N|Y
80121651|N|N|Y
80121710|N|N|Y
80121721|N|N|N
80121844|N|N|Y
80121860|N|Y|N
80121865|N|N|Y
80121901|N|N|Y
80121924|N|N|Y
80121937|N|N|Y
80121970|N|N|N
80121991|N|N|Y
80122101|N|N|Y
80122134|N|N|Y
80122141|N|N|N
80122149|N|N|Y
80122150|N|N|N
80122161|N|N|N
80122236|N|N|Y
80122257|N|N|Y
80122450|N|N|N
80122561|N|N|N
80122642|N|N|Y
80122670|N|N|Y
80122892|N|N|Y
80122900|N|N|Y
80122951|N|N|N
80122966|N|N|Y
80122970|N|N|Y
80122981|N|N|N
80123057|N|N|Y
80123101|N|N|Y
80123163|N|N|Y
80123167|N|N|N
80123175|N|N|Y
80123182|N|N|Y
80123183|N|N|Y
80123188|N|N|Y
80123190|N|N|N
80123194|N|N|Y
80123295|N|N|Y
80123313|N|N|N
80123348|N|N|Y
80123360|N|N|N
80123387|N|N|Y
80123401|N|N|N
80123413|N|N|Y
80123479|N|N|Y
80123630|N|N|Y
80123635|N|N|Y
80123712|N|N|Y
80123724|N|N|Y
80123750|N|N|Y
80123759|N|N|Y
80123817|N|N|Y
80123821|N|N|N
80123858|N|N|Y
80123860|N|N|Y
80123870|N|N|N
80123875|N|N|Y
80123920|N|N|N
80124108|N|N|Y
80124137|N|N|N
80124160|N|N|N
80124194|N|N|Y
80124241|N|N|N
80124250|N|N|Y
80124265|N|N|Y
80124378|N|N|Y
80124514|N|N|Y
80124515|N|N|Y
80124529|N|N|N
80124650|N|N|N
80124806|N|N|Y
80124830|N|N|N
80124880|N|N|N
80124940|N|N|N
80124950|N|N|Y
80124970|N|N|N
80124993|N|N|N
80125039|N|N|Y
80125070|N|N|Y
80125081|N|N|N
80125091|N|N|Y
80125121|N|N|Y
80125125|N|N|Y
80125130|N|N|N
80125149|N|N|Y
80125221|N|N|Y
80125301|N|N|Y
80125334|N|N|Y
80125347|N|N|Y
80125451|N|N|Y
80125501|N|N|N
80125540|N|N|N
80125575|N|N|Y
80125581|N|N|N
80125660|N|N|Y
80125864|N|N|Y
80125888|N|N|Y
80125921|N|N|N
80125930|N|N|N
80125985|N|N|Y
80126051|N|N|Y
80126070|N|N|N
80126086|N|N|Y
80126107|N|N|N
80126110|N|N|N
80126187|N|N|Y
80126196|N|N|Y
80126200|N|N|N
80126313|N|N|Y
80126340|N|N|N
80126341|N|N|N
80126410|N|N|N
80126428|N|N|Y
80126429|N|N|Y
80126524|N|N|Y
80137601|N|N|Y
80137681|N|N|N
80137752|N|N|Y
80137781|N|N|Y
80137790|N|N|Y
80137798|N|N|Y
80137814|N|N|Y
80137829|N|N|Y
80137939|N|N|Y
80137981|N|N|Y
80138101|N|N|N
80138130|N|N|N
80138165|N|N|Y
80138230|N|N|N
80138316|N|N|N
80138331|N|N|Y
80138349|N|N|N
80138377|N|N|Y
80138390|N|N|N
80138409|N|N|Y
80138429|N|N|Y
80138495|N|N|Y
80138521|N|N|N
80138731|N|N|N
80138798|N|N|Y
80138872|N|N|Y
80138941|N|N|N
80139042|N|N|Y
80139089|N|N|Y
80139115|N|N|Y
80139118|N|N|Y
80139126|N|N|Y
80139145|N|N|Y
80139153|N|N|Y
80139178|N|N|Y
80139238|N|N|Y
80139239|N|N|N
80139250|N|N|N
80139343|N|N|N
80139346|N|N|N
80139361|N|N|N
80139413|N|N|Y
80139416|N|N|Y
80139420|N|N|Y
80139444|N|N|Y
80139480|N|N|Y
80139490|N|N|N
80139525|N|N|Y
80139593|N|N|N
80139601|N|N|Y
80139670|N|N|N
80139680|N|N|Y
80139781|N|N|N
80139850|N|N|N
80139891|N|N|N
80139910|N|N|N
80139954|N|N|Y
80139964|N|N|N
80139970|N|N|N
80139981|N|N|Y
80139990|N|N|Y
80139991|N|N|N
80140020|N|N|N
80140179|N|N|Y
80140201|N|N|N
80140209|N|N|Y
80140245|N|N|Y
80140290|N|N|Y
80140309|N|N|N
80140405|N|N|Y
80140450|N|N|N
80140480|N|N|Y
80140490|N|N|Y
80140495|N|N|Y
80140510|N|N|N
80140523|N|N|Y
80140530|N|N|Y
80140621|N|N|N
80140684|N|N|Y
80140689|N|N|Y
80140724|N|N|Y
80140840|N|N|N
80140880|N|N|N
80140908|N|N|Y
80140940|N|N|N
80140994|N|N|Y
80141000|N|N|N
80141036|N|N|Y
80141041|N|N|N
80141081|N|N|Y
80141135|N|N|Y
80141150|N|N|N
80141161|N|N|Y
80141187|N|N|Y
80141313|N|N|Y
80141382|N|N|Y
80141390|N|N|N
80141410|N|N|N
80141417|N|N|Y
80141421|N|N|Y
80141433|N|N|Y
80141443|N|N|Y
80141461|N|N|N
80141467|N|N|Y
80141471|N|N|Y
80141549|N|N|Y
80141577|N|N|Y
80141593|N|N|Y
80141600|N|N|Y
80141604|N|N|Y
80141634|N|N|Y
80141660|N|N|N
80141753|N|N|Y
80141829|N|N|Y
80141881|N|N|N
80141883|N|N|Y
80141887|N|N|N
80142020|N|N|N
80142118|N|N|Y
80142170|N|N|N
80142173|N|N|Y
80142199|N|N|Y
80142200|N|N|N
80142210|N|N|Y
80142280|N|N|N
80142301|N|N|N
80142435|N|N|Y
80142445|N|N|N
80142570|N|N|N
80142584|N|N|Y
80142640|N|N|N
80142659|N|N|Y
80142669|N|N|Y
80142670|N|N|N
80142702|N|N|Y
80142721|N|N|Y
80142790|N|N|N
80142818|N|N|Y
80142820|N|N|Y
80142912|N|N|Y
80142930|N|N|N
80142953|N|N|Y
80142979|N|N|Y
80143000|N|N|N
80143030|N|N|Y
80143050|N|N|N
80143109|N|N|Y
80143121|N|N|Y
80143128|N|N|Y
80143141|N|N|N
80143142|N|N|Y
80143143|N|N|Y
80143168|N|N|Y
80143200|N|N|Y
80143313|N|N|Y
80143339|N|N|Y
80143343|N|N|Y
80143375|N|N|N
80143411|N|N|Y
80143431|N|N|Y
80143436|N|N|N
80143465|N|N|N
80143561|N|N|N
80143626|N|N|Y
80143642|N|N|Y
80143648|N|N|Y
80143696|N|N|Y
80143719|N|N|Y
80143720|N|N|N
80143736|N|N|Y
80143740|N|N|N
80143741|N|N|Y
80143760|N|N|Y
80143849|N|N|Y
80143850|N|N|N
80143861|N|N|Y
80143870|N|N|N
80143905|N|N|Y
80143920|N|N|Y
80143930|N|N|Y
80143951|N|N|Y
80143965|N|N|Y
80143969|N|N|Y
80143975|N|N|N
80143981|N|N|N
80144090|N|N|Y
80144141|N|N|Y
80144186|N|N|Y
80144197|N|N|N
80144282|N|N|Y
80144330|N|N|N
80144336|N|N|Y
80144340|N|N|Y
80144400|N|N|N
80144401|N|N|N
80144411|N|N|Y
80144439|N|N|Y
80144460|N|N|N
80144480|N|N|N
80144520|N|N|Y
80144549|N|N|Y
80144560|N|N|N
80144610|N|N|Y
80144667|N|N|Y
80144678|N|N|N
80144740|N|N|N
80144760|N|N|N
80144790|N|N|Y
80144821|N|N|N
80144823|N|N|Y
80144830|N|N|Y
80144834|N|N|Y
80144880|N|N|N
80144929|N|N|Y
80144959|N|N|Y
80144986|N|N|Y
80144990|N|N|N
80145043|N|N|N
80145059|N|N|N
80145124|N|N|Y
80145128|N|N|Y
80145181|N|N|Y
80145182|N|N|Y
80145209|N|N|Y
80145241|N|N|N
80145364|N|N|Y
80145370|N|N|N
80145560|N|N|N
80145600|N|N|N
80145661|N|N|N
80145700|N|N|N
80145791|N|N|Y
80145866|N|N|N
80145905|N|N|Y
80145911|N|N|Y
80145925|N|N|Y
80145979|N|N|Y
80146070|N|N|Y
80146081|N|N|N
80146103|N|N|N
80146151|N|N|Y
80146215|N|N|N
80146280|N|N|Y
80146316|N|N|Y
80146322|N|N|Y
80146324|N|N|N
80146411|N|N|Y
80146430|N|N|Y
80146446|N|N|N
80146490|N|N|N
80146501|N|N|N
80146599|N|N|Y
80146618|N|N|Y
80146621|N|N|N
80146668|N|N|Y
80146740|N|N|Y
80146893|N|N|Y
80146912|N|N|Y
80146921|N|N|N
80146971|N|N|Y
80146972|N|N|Y
80146987|N|N|N
80146990|N|N|N
80147119|N|N|Y
80147192|N|N|Y
80147250|N|N|Y
80147341|N|N|N
80147411|N|N|Y
80147420|N|N|Y
80147528|N|N|Y
80147716|N|N|Y
80147761|N|N|N
80147810|N|N|N
80147901|N|N|N
80148040|N|N|N
80148069|N|N|Y
80148154|N|N|Y
80148181|N|N|N
80148199|N|N|N
80148270|N|N|N
80148280|N|N|N
80148351|N|N|Y
80148506|N|N|Y
80148540|N|N|Y
80148601|N|N|N
80148610|N|N|Y
80148650|N|N|N
80148670|N|N|N
80148690|N|N|N
80148724|N|N|Y
80148870|N|N|N
80148897|N|N|Y
80148909|N|N|N
80148911|N|N|Y
80148936|N|N|Y
80148943|N|N|N
80148961|N|N|Y
80148980|N|N|N
80148991|N|N|N
80149021|N|N|N
80149090|N|N|N
80149151|N|N|Y
80149164|N|N|Y
80149191|N|N|Y
80149292|N|N|Y
80149313|N|N|Y
80149338|N|N|Y
80149340|N|N|Y
80149380|N|N|Y
80149424|N|N|Y
80149441|N|N|N
80149449|N|N|Y
80149451|N|N|Y
80149456|N|N|Y
80149521|N|N|Y
80149576|N|N|Y
80149640|N|N|Y
80149649|N|N|Y
80149670|N|N|N
80149692|N|N|Y
80149731|N|N|N
80149777|N|N|N
80149782|N|N|N
80149806|N|N|Y
80149855|N|N|Y
80149861|N|N|N
80149872|N|N|Y
80149925|N|N|Y
80149969|N|N|Y
80149979|N|N|Y
80150063|N|N|Y
80150135|N|N|Y
80150210|N|N|N
80150220|N|N|N
80150233|N|N|Y
80150281|N|N|N
80150360|N|N|N
80150383|N|N|Y
80150423|N|N|Y
80150451|N|N|Y
80150499|N|N|Y
80150510|N|N|N
80150523|N|N|Y
80150549|N|N|Y
80150580|N|N|N
80150613|N|N|Y
80150696|N|N|Y
80150701|N|N|N
80150710|N|N|N
80150745|N|N|Y
80150750|N|N|N
80150774|N|N|Y
80150810|N|N|N
80150890|N|N|N
80150903|N|N|Y
80150940|N|N|N
80150990|N|N|Y
80151000|N|N|Y
80151031|N|N|Y
80151069|N|N|N
80151121|N|N|N
80151126|N|N|Y
80151138|N|N|Y
80151149|N|N|Y
80151171|N|N|Y
80151184|N|N|Y
80151190|N|N|Y
80151274|N|N|Y
80151315|N|N|Y
80151340|N|N|N
80151351|N|N|Y
80151355|N|N|N
80151371|N|N|Y
80151384|N|N|N
80151387|N|N|Y
80151461|N|N|N
80151510|N|N|Y
80151511|N|N|Y
80151536|N|N|N
80151541|N|N|N
80151590|N|N|N
80151614|N|N|Y
80151623|N|N|Y
80151651|N|N|Y
80151666|N|N|Y
80151679|N|N|Y
80151699|N|N|Y
80151720|N|N|N
80151721|N|N|Y
80151770|N|N|N
80151776|N|N|Y
80151800|N|N|Y
80151856|N|N|Y
80151869|N|N|Y
80151906|N|N|Y
80151940|N|N|N
80151946|N|N|Y
80151961|N|N|N
80151975|N|N|Y
80151983|N|N|Y
80151988|N|N|Y
80152050|N|N|N
80152100|N|N|N
80152171|N|N|Y
80152189|N|N|Y
80152200|N|N|N
80152250|N|N|N
80152340|N|N|N
80152341|N|N|Y
80152381|N|N|N
80152397|N|N|Y
80152411|N|N|Y
80152420|N|N|N
80152426|N|N|Y
80152560|N|N|N
80152612|N|N|Y
80152673|N|N|Y
80152801|N|N|N
80152933|N|N|N
80152938|N|N|Y
80153000|N|N|N
80153113|N|N|Y
80153118|N|N|Y
80153159|N|N|Y
80153162|N|N|Y
80153170|N|N|N
80153183|N|N|Y
80153221|N|N|N
80153236|N|N|Y
80153321|N|N|Y
80153355|N|N|Y
80153479|N|N|Y
80153480|N|N|N
80153496|N|N|Y
80153520|N|N|N
80153549|N|N|Y
80153550|N|N|N
80153573|N|N|Y
80153641|N|N|N
80153656|N|N|Y
80153701|N|N|Y
80153840|N|N|N
80153854|N|N|Y
80153875|N|N|Y
80153880|N|N|N
80153950|N|N|Y
80154010|N|N|N
80154020|N|N|Y
80154061|N|N|N
80154098|N|N|Y
80154101|N|N|Y
80154150|N|N|N
80154170|N|N|N
80154178|N|N|N
80154270|N|N|N
80154298|N|N|Y
80154304|N|N|N
80154313|N|N|Y
80154377|N|N|Y
80154481|N|N|N
80154511|N|N|N
80154530|N|N|N
80154549|N|N|Y
80154561|N|N|Y
80154569|N|N|Y
80154641|N|N|Y
80154700|N|N|N
80154729|N|N|N
80154841|N|N|Y
80154900|N|N|N
80154901|N|N|N
80154910|N|N|N
80154988|N|N|Y
80155060|N|N|N
80155102|N|N|Y
80155120|N|N|N
80155139|N|N|Y
80155190|N|N|Y
80155198|N|N|Y
